source,target,coef_mean,coef_abs,p,X.logp,score,celltype,goi,cell_type
ARNT2,IGF2BP3,-0.052810226,0.052810226,2.9669421081283486e-05,4.527690927685751,4.527690927685751,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,NPTXR,0.048079032,0.048079032,6.156053818417229e-07,6.210697592066768,6.210697592066768,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,KIF26B,0.046386585,0.046386585,2.055441611326191e-12,11.687094855657655,11.687094855657655,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,PRKG2,0.042350627,0.042350627,3.3676726346484423e-11,10.472670132099855,10.472670132099855,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,DPY19L1,0.04033356,0.04033356,5.6050472478056353e-11,10.251420722163605,10.251420722163605,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,EEFSEC,0.037246946,0.037246946,2.606637862131548e-07,6.583919300785047,6.583919300785047,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,USP6NL,-0.036264364,0.036264364,1.5241077836946292e-06,5.816984318948781,5.816984318948781,L5-6_THEMIS,ARNT2,L2-3_CUX2
ARNT2,KIAA1217,0.30459544,0.30459544,4.9059168928052526e-08,7.309279813101055,7.309279813101055,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,GALNTL6,0.15655397,0.15655397,5.522383117155827e-15,14.257873467328224,14.257873467328224,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,PRKG2,-0.12912636,0.12912636,9.020905795588444e-15,14.044749852449716,14.044749852449716,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,RASGRF2,0.120956995,0.120956995,5.1603680212492476e-20,19.287319324749074,19.287319324749074,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,STARD13,0.11459627,0.11459627,2.3285202102237536e-10,9.63291998828716,9.63291998828716,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,FRAS1,0.1036241,0.1036241,1.698301162082454e-07,6.7699852932245586,6.7699852932245586,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,ST6GALNAC3,-0.0962245,0.0962245,2.7184461854897832e-08,7.565679259894627,7.565679259894627,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,IGF2BP3,-0.08620751,0.08620751,1.927398829703178e-11,10.715028409051211,10.715028409051211,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,KCNK2,0.0743589,0.0743589,1.3573155673394527e-13,12.867319169863164,12.867319169863164,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,NHS,0.068727665,0.068727665,6.5982843323397e-06,5.1805689738307565,5.1805689738307565,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,CAMK2D,0.0631948,0.0631948,1.144258428732754e-05,4.941475879828221,4.941475879828221,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,LYPD1,-0.057110418,0.057110418,2.6150521804918997e-09,8.58251964084122,8.58251964084122,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,INSIG1,-0.056675877,0.056675877,3.3701710698247804e-16,15.472348053788812,15.472348053788812,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,CUX2,0.05484923,0.05484923,7.000026892400629e-10,9.154900291528778,9.154900291528778,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,DPY19L1,0.04753429,0.04753429,2.1742488242151538e-07,6.662690756109924,6.662690756109924,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,NPTXR,0.047094304,0.047094304,5.443129833732738e-10,9.264151306432291,9.264151306432291,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,STMN1,-0.046584617,0.046584617,1.4755856708273432e-09,8.831035570787895,8.831035570787895,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,DAB1,-0.04452506,0.04452506,5.1402979878314334e-08,7.289011703821912,7.289011703821912,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,HSPD1,-0.04118168,0.04118168,0.0005095095052361374,3.2928477095317503,3.2928477095317503,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,CNR1,0.040995065,0.040995065,2.773809131328815e-09,8.556923426486447,8.556923426486447,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,EIF1B,-0.038838185,0.038838185,1.1342900504079e-10,9.945275877379053,9.945275877379053,L5-6_TLE4,ARNT2,L2-3_CUX2
ARNT2,KIAA1217,0.24254464,0.24254464,2.931145463283429e-12,11.532962628394138,11.532962628394138,PN_dev,ARNT2,L2-3_CUX2
ARNT2,GALNTL6,0.13710923,0.13710923,8.063313465124381e-15,14.093486456469087,14.093486456469087,PN_dev,ARNT2,L2-3_CUX2
ARNT2,RASGRF2,0.076983936,0.076983936,8.999783147990696e-13,12.04576795486797,12.04576795486797,PN_dev,ARNT2,L2-3_CUX2
ARNT2,EIF1B,-0.06687463,0.06687463,1.4577641078273773e-11,10.83631274690782,10.83631274690782,PN_dev,ARNT2,L2-3_CUX2
ARNT2,ST6GALNAC3,0.062757455,0.062757455,2.9523565678602837e-07,6.529831192207223,6.529831192207223,PN_dev,ARNT2,L2-3_CUX2
ARNT2,GALNT14,0.0424752,0.0424752,4.968903378021738e-13,12.303739448172957,12.303739448172957,PN_dev,ARNT2,L2-3_CUX2
ARNT2,CAMK2D,0.037032895,0.037032895,5.512563474397422e-15,14.258646396812662,14.258646396812662,PN_dev,ARNT2,L2-3_CUX2
ARNT2,CCK,0.032499813,0.032499813,1.787050979821566e-14,13.747863058048699,13.747863058048699,PN_dev,ARNT2,L2-3_CUX2
CLOCK,FSTL5,0.16471034,0.16471034,2.136064109931864e-13,12.670385716918847,12.670385716918847,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,MSMO1,0.11170056,0.11170056,1.0892917027642416e-11,10.962855804416128,10.962855804416128,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,PCDH7,0.10400164,0.10400164,3.1717496212833177e-06,5.498701103317496,5.498701103317496,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,PTCHD4,0.09902439,0.09902439,4.170908185575695e-13,12.379769370196536,12.379769370196536,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,CUX2,-0.091370456,0.091370456,4.061479148470948e-12,11.391315772080567,11.391315772080567,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,GALNTL6,0.08964298,0.08964298,2.295470092906397e-07,6.639128361172991,6.639128361172991,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,CHRM2,0.08511293,0.08511293,4.990135306953315e-11,10.3018876783713,10.3018876783713,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,PDE1C,0.077110164,0.077110164,7.491950749064282e-10,9.125405086272764,9.125405086272764,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,GABRA4,0.07134016,0.07134016,1.1112680418604315e-09,8.954181175027964,8.954181175027964,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,IGF2BP3,0.07033283,0.07033283,1.126465699780544e-09,8.948282027750917,8.948282027750917,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,FOXP1,0.065043524,0.065043524,4.137681332149232e-09,8.383242960025614,8.383242960025614,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,BHLHE22,0.061225887,0.061225887,7.841352052523077e-08,7.10560904722324,7.10560904722324,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,MXD1,0.05718141,0.05718141,4.5132775759976656e-12,11.345507955640725,11.345507955640725,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,SLIT2,0.053579867,0.053579867,0.00042297139144838387,3.3736890060440414,3.3736890060440414,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,PLCH1,0.052399796,0.052399796,8.723331482500194e-06,5.059317624224226,5.059317624224226,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,NDUFAF2,-0.049776603,0.049776603,2.9346948064213686e-09,8.532437056521587,8.532437056521587,L2-3_CUX2,CLOCK,L2-3_CUX2
CLOCK,CUX2,-0.16762976,0.16762976,1.720936184328477e-09,8.764235233860617,8.764235233860617,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,GABRA4,0.10642569,0.10642569,4.986141418687719e-12,11.302235408045496,11.302235408045496,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,KIRREL3,0.10036687,0.10036687,2.0820504272152165e-08,7.681508756095371,7.681508756095371,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,PCDH7,0.07821033,0.07821033,7.479363074791878e-12,11.126135384071475,11.126135384071475,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,SLC39A11,0.07587867,0.07587867,3.789787718840697e-09,8.421385115920605,8.421385115920605,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,PDE1A,0.063926056,0.063926056,1.5036544200130575e-07,6.822851964759445,6.822851964759445,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,SORCS3,0.052073766,0.052073766,2.329654469452209e-10,9.632708488046154,9.632708488046154,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,SLIT2,0.048532736,0.048532736,8.96963794181743e-08,7.047225086838211,7.047225086838211,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,TGFB2,0.04636481,0.04636481,9.520425395180317e-09,8.021343645874778,8.021343645874778,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,ELOVL5,0.046291124,0.046291124,4.265589832474787e-06,5.3700209074559755,5.3700209074559755,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,ENC1,0.04625834,0.04625834,3.923559252803608e-06,5.406319784377209,5.406319784377209,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,IGF2BP3,0.044322476,0.044322476,3.580488559098315e-10,9.446057709656712,9.446057709656712,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,FSTL5,0.042261,0.042261,7.462272740063559e-11,10.127128881891283,10.127128881891283,L4_RORB,CLOCK,L2-3_CUX2
CLOCK,PCDH7,0.09674673,0.09674673,2.0073522149791193e-14,13.697376418443616,13.697376418443616,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,GABRA4,0.07200664,0.07200664,5.766899940786211e-10,9.239057583796559,9.239057583796559,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,UNC5D,0.06418764,0.06418764,8.252485108373259e-11,10.08341525068225,10.08341525068225,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,FSTL5,0.05583354,0.05583354,1.710666054240466e-13,12.766834762496137,12.766834762496137,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,USP6NL,0.047419794,0.047419794,1.7523581524922917e-11,10.756377126618425,10.756377126618425,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,STARD13,0.03913668,0.03913668,4.2867193946367136e-08,7.367874944142595,7.367874944142595,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,IGF2BP3,0.037410077,0.037410077,6.558947977909596e-12,11.183165813677382,11.183165813677382,L5-6_THEMIS,CLOCK,L2-3_CUX2
CLOCK,MAGI1,0.1103646,0.1103646,4.760317514670866e-16,15.322364078735271,15.322364078735271,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,SORCS3,0.096647486,0.096647486,3.0632071639484197e-15,14.513823630971014,14.513823630971014,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,SEMA3C,-0.084987216,0.084987216,6.9304731691203735e-09,8.15923711348013,8.15923711348013,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,PCDH7,0.07746979,0.07746979,2.450144786720996e-12,11.610808251057486,11.610808251057486,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,GRIK4,0.0637388,0.0637388,6.49889811886606e-14,13.187160271274365,13.187160271274365,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,MICAL2,0.06265375,0.06265375,1.1430924220016761e-10,9.941918654344311,9.941918654344311,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,PTCHD4,0.05694415,0.05694415,8.53444534086786e-14,13.068824698711861,13.068824698711861,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,EPB41L4B,0.05273389,0.05273389,7.585610153921494e-12,11.120009480688227,11.120009480688227,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,CADPS2,0.05093164,0.05093164,8.386945259165085e-10,9.076396191574185,9.076396191574185,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,BCL11B,0.04908385,0.04908385,8.248915764600601e-11,10.083603131255614,10.083603131255614,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,STARD13,0.04848518,0.04848518,1.1226327531483873e-09,8.949762291259313,8.949762291259313,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,ZFYVE28,0.047631156,0.047631156,8.45806617061804e-12,11.072728921527512,11.072728921527512,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,AQP4-AS1,0.047039233,0.047039233,1.3173637014937082e-15,14.880294307235909,14.880294307235909,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,ANKRD33B,0.04565321,0.04565321,1.1613815232564864e-11,10.935025087560128,10.935025087560128,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,ENC1,-0.036766525,0.036766525,2.2484468704180124e-09,8.648117370118229,8.648117370118229,L5-6_TLE4,CLOCK,L2-3_CUX2
CLOCK,CUX2,-0.23681371,0.23681371,2.648216201646154e-14,13.577046561774265,13.577046561774265,PN_dev,CLOCK,L2-3_CUX2
CLOCK,PDE1C,0.10907132,0.10907132,1.7498943384815573e-09,8.756988173942155,8.756988173942155,PN_dev,CLOCK,L2-3_CUX2
CLOCK,FSTL5,0.098814726,0.098814726,6.903346031702434e-13,12.160940356961909,12.160940356961909,PN_dev,CLOCK,L2-3_CUX2
CLOCK,FOXP1,0.061142024,0.061142024,4.766559396858912e-10,9.321794990795116,9.321794990795116,PN_dev,CLOCK,L2-3_CUX2
CLOCK,GALNTL6,-0.05795188,0.05795188,1.1488189576479e-08,7.939748406376548,7.939748406376548,PN_dev,CLOCK,L2-3_CUX2
CLOCK,PTCHD4,0.057738245,0.057738245,7.972317127842105e-16,15.098415433989041,15.098415433989041,PN_dev,CLOCK,L2-3_CUX2
CLOCK,PCDH7,0.055662103,0.055662103,1.9437709959739158e-05,4.711354902497837,4.711354902497837,PN_dev,CLOCK,L2-3_CUX2
CLOCK,GABRA4,0.05462981,0.05462981,1.9366689759475364e-11,10.712944604477004,10.712944604477004,PN_dev,CLOCK,L2-3_CUX2
CLOCK,IGF2BP3,0.053608585,0.053608585,9.89547646489972e-15,14.004563289775426,14.004563289775426,PN_dev,CLOCK,L2-3_CUX2
CLOCK,SLIT2,0.046680693,0.046680693,1.364371679924559e-05,4.865067303761956,4.865067303761956,PN_dev,CLOCK,L2-3_CUX2
CLOCK,SLC39A11,0.033882,0.033882,2.7795024517527638e-11,10.556032938541332,10.556032938541332,PN_dev,CLOCK,L2-3_CUX2
CLOCK,MAGI1,-0.033687826,0.033687826,0.00022457069646127488,3.6486469141272972,3.6486469141272972,PN_dev,CLOCK,L2-3_CUX2
CLOCK,BHLHE22,0.032469194,0.032469194,4.58113493492161e-07,6.339026916119829,6.339026916119829,PN_dev,CLOCK,L2-3_CUX2
CLOCK,PDE1A,0.03071758,0.03071758,0.00021067554801865976,3.6763858676990187,3.6763858676990187,PN_dev,CLOCK,L2-3_CUX2
CLOCK,HPCA,0.027154358,0.027154358,1.6934517054320813e-08,7.771227184235427,7.771227184235427,PN_dev,CLOCK,L2-3_CUX2
AR,PCDH15,-0.11645058,0.11645058,6.666797718621088e-14,13.176082721868495,13.176082721868495,L2-3_CUX2,AR,L2-3_CUX2
AR,FSTL4,0.10580103,0.10580103,8.884998446346058e-13,12.051342643800536,12.051342643800536,L2-3_CUX2,AR,L2-3_CUX2
AR,UNC13C,0.10475824,0.10475824,1.2650667640213065e-14,13.89788655394989,13.89788655394989,L2-3_CUX2,AR,L2-3_CUX2
AR,NDST3,0.08698209,0.08698209,2.5413847901444413e-11,10.5949295736019,10.5949295736019,L2-3_CUX2,AR,L2-3_CUX2
AR,CDH6,0.07809876,0.07809876,2.2762593004556604e-19,18.642778266730986,18.642778266730986,L2-3_CUX2,AR,L2-3_CUX2
AR,PCDH9,0.07444236,0.07444236,5.653598005190572e-11,10.247675074929305,10.247675074929305,L2-3_CUX2,AR,L2-3_CUX2
AR,CDH4,-0.07363453,0.07363453,0.0006183216215677785,3.208785566757802,3.208785566757802,L2-3_CUX2,AR,L2-3_CUX2
AR,MICAL2,0.0713244,0.0713244,1.4900752019857065e-11,10.826791812807015,10.826791812807015,L2-3_CUX2,AR,L2-3_CUX2
AR,PAM,0.06925737,0.06925737,2.6791292928990776e-16,15.572006327139201,15.572006327139201,L2-3_CUX2,AR,L2-3_CUX2
AR,GLIS3,0.0625849,0.0625849,1.8160180622796046e-05,4.740879836261326,4.740879836261326,L2-3_CUX2,AR,L2-3_CUX2
AR,ARNT2,0.060328636,0.060328636,2.6896235947805183e-12,11.570308494030261,11.570308494030261,L2-3_CUX2,AR,L2-3_CUX2
AR,SLC39A11,-0.0583216,0.0583216,9.943244665592306e-08,7.002471874111439,7.002471874111439,L2-3_CUX2,AR,L2-3_CUX2
AR,ASIC2,0.057099216,0.057099216,2.60512938604365e-08,7.584170702211149,7.584170702211149,L2-3_CUX2,AR,L2-3_CUX2
AR,CUX1,0.056395583,0.056395583,2.479306478453594e-11,10.605669784779492,10.605669784779492,L2-3_CUX2,AR,L2-3_CUX2
AR,CPNE4,0.05438715,0.05438715,1.1431645600763658e-09,8.94189124782962,8.94189124782962,L2-3_CUX2,AR,L2-3_CUX2
AR,LINGO2,0.048950676,0.048950676,6.69696294149807e-08,7.174122104281295,7.174122104281295,L2-3_CUX2,AR,L2-3_CUX2
AR,DSCAML1,0.044883184,0.044883184,6.070111845658445e-10,9.216803306699902,9.216803306699902,L2-3_CUX2,AR,L2-3_CUX2
AR,HS3ST4,0.24525693,0.24525693,1.211009681535275e-05,4.916852384833382,4.916852384833382,L4_RORB,AR,L2-3_CUX2
AR,TRHDE,0.19682774,0.19682774,9.906668181341866e-11,10.004072383229877,10.004072383229877,L4_RORB,AR,L2-3_CUX2
AR,PTPRZ1,-0.12597162,0.12597162,1.0573841542818674e-12,11.975767202120345,11.975767202120345,L4_RORB,AR,L2-3_CUX2
AR,BRINP1,0.12566376,0.12566376,7.800057197578788e-10,9.107902212629806,9.107902212629806,L4_RORB,AR,L2-3_CUX2
AR,UNC13C,0.10476173,0.10476173,4.037164397406605e-09,8.39392356532022,8.39392356532022,L4_RORB,AR,L2-3_CUX2
AR,CUX1,0.10178764,0.10178764,2.6537998083465384e-11,10.57613184161085,10.57613184161085,L4_RORB,AR,L2-3_CUX2
AR,NDST3,0.094692476,0.094692476,2.2800927842691543e-08,7.642047479808226,7.642047479808226,L4_RORB,AR,L2-3_CUX2
AR,SLC39A11,-0.084443964,0.084443964,1.129075161468358e-09,8.947277146538756,8.947277146538756,L4_RORB,AR,L2-3_CUX2
AR,ARNT2,0.082931906,0.082931906,2.0678303414201386e-07,6.684485096529561,6.684485096529561,L4_RORB,AR,L2-3_CUX2
AR,HMGCR,-0.07927156,0.07927156,7.938578486499186e-06,5.100257257111836,5.100257257111836,L4_RORB,AR,L2-3_CUX2
AR,TMSB15A,-0.07542877,0.07542877,8.642262990329776e-11,10.063372521927684,10.063372521927684,L4_RORB,AR,L2-3_CUX2
AR,MTUS2,0.06813354,0.06813354,6.058814331860644e-09,8.217612355951047,8.217612355951047,L4_RORB,AR,L2-3_CUX2
AR,ABHD3,-0.06637085,0.06637085,6.354802876926981e-05,4.19689791651684,4.19689791651684,L4_RORB,AR,L2-3_CUX2
AR,SASH1,-0.06448776,0.06448776,2.341688787567182e-13,12.630470823534864,12.630470823534864,L4_RORB,AR,L2-3_CUX2
AR,CPNE4,0.05693853,0.05693853,3.9433920464080404e-05,4.4041300438429065,4.4041300438429065,L4_RORB,AR,L2-3_CUX2
AR,GALNT14,0.05493835,0.05493835,4.1092612197256945e-08,7.386236250395576,7.386236250395576,L4_RORB,AR,L2-3_CUX2
AR,ASIC2,0.05124521,0.05124521,0.00012165432458956796,3.9148724480812667,3.9148724480812667,L4_RORB,AR,L2-3_CUX2
AR,EPHA6,0.045656,0.045656,7.286276040384766e-05,4.137494379546892,4.137494379546892,L4_RORB,AR,L2-3_CUX2
AR,RBM20,-0.044315923,0.044315923,1.1451934619512992e-08,7.941121140083358,7.941121140083358,L4_RORB,AR,L2-3_CUX2
AR,MICAL2,0.043794632,0.043794632,3.116152061460033e-07,6.506381357853875,6.506381357853875,L4_RORB,AR,L2-3_CUX2
AR,CDH6,-0.043675877,0.043675877,2.413137388322864e-13,12.617417951488669,12.617417951488669,L4_RORB,AR,L2-3_CUX2
AR,LEPR,-0.043496702,0.043496702,3.4412090638252098e-09,8.463288941878472,8.463288941878472,L4_RORB,AR,L2-3_CUX2
AR,CREB5,0.042303137,0.042303137,1.395424127276096e-07,6.855293772218073,6.855293772218073,L4_RORB,AR,L2-3_CUX2
AR,ASIC2,0.14397646,0.14397646,4.46840570397886e-08,7.349847402476673,7.349847402476673,L5-6_THEMIS,AR,L2-3_CUX2
AR,PCDH9,0.14060943,0.14060943,6.317351427792294e-13,12.199464963076224,12.199464963076224,L5-6_THEMIS,AR,L2-3_CUX2
AR,PID1,0.13748394,0.13748394,2.315009381126696e-09,8.635447244748272,8.635447244748272,L5-6_THEMIS,AR,L2-3_CUX2
AR,KIRREL3,0.13388817,0.13388817,5.420072798726761e-11,10.265994880274713,10.265994880274713,L5-6_THEMIS,AR,L2-3_CUX2
AR,GLIS3,-0.13265534,0.13265534,1.7258506897628354e-06,5.762996779546067,5.762996779546067,L5-6_THEMIS,AR,L2-3_CUX2
AR,CPNE4,0.11877952,0.11877952,2.883011178627764e-10,9.540153673669044,9.540153673669044,L5-6_THEMIS,AR,L2-3_CUX2
AR,UNC13C,0.117656104,0.117656104,5.759906035633919e-08,7.239584601392508,7.239584601392508,L5-6_THEMIS,AR,L2-3_CUX2
AR,CST3,0.10715268,0.10715268,1.4895668731209236e-16,15.826939994647347,15.826939994647347,L5-6_THEMIS,AR,L2-3_CUX2
AR,PCDH15,0.10050645,0.10050645,2.280318574942625e-16,15.64200447507207,15.64200447507207,L5-6_THEMIS,AR,L2-3_CUX2
AR,CDH6,0.08482115,0.08482115,5.351160960137943e-10,9.271551985477181,9.271551985477181,L5-6_THEMIS,AR,L2-3_CUX2
AR,CPVL,0.079249926,0.079249926,1.0010089159101579e-12,11.999562054275588,11.999562054275588,L5-6_THEMIS,AR,L2-3_CUX2
AR,BRINP1,0.07886677,0.07886677,1.1729688942289193e-05,4.930713504716403,4.930713504716403,L5-6_THEMIS,AR,L2-3_CUX2
AR,MICAL2,0.078390434,0.078390434,2.1376728283208182e-08,7.670058762984924,7.670058762984924,L5-6_THEMIS,AR,L2-3_CUX2
AR,PTCHD4,-0.07579066,0.07579066,1.834848210271651e-06,5.736399857389039,5.736399857389039,L5-6_THEMIS,AR,L2-3_CUX2
AR,HMGCR,-0.07324583,0.07324583,4.1574670151674584e-10,9.38117118773384,9.38117118773384,L5-6_THEMIS,AR,L2-3_CUX2
AR,NES,-0.072666675,0.072666675,1.1514429505087522e-20,19.938757574758384,19.938757574758384,L5-6_THEMIS,AR,L2-3_CUX2
AR,HMGCS1,-0.06330398,0.06330398,7.977130959523613e-05,4.098153278134103,4.098153278134103,L5-6_THEMIS,AR,L2-3_CUX2
AR,C11orf96,-0.06327702,0.06327702,4.89751329937728e-13,12.310024375989006,12.310024375989006,L5-6_THEMIS,AR,L2-3_CUX2
AR,CUX1,0.061492864,0.061492864,1.2502543488520539e-06,5.903001626139091,5.903001626139091,L5-6_THEMIS,AR,L2-3_CUX2
AR,KLHL32,0.061298497,0.061298497,1.0695659421264948e-09,8.970792434637266,8.970792434637266,L5-6_THEMIS,AR,L2-3_CUX2
AR,C4orf48,-0.056629274,0.056629274,9.366040851565216e-11,10.028443952301252,10.028443952301252,L5-6_THEMIS,AR,L2-3_CUX2
AR,NDST3,0.052530758,0.052530758,2.1199764865222625e-09,8.673668955972316,8.673668955972316,L5-6_THEMIS,AR,L2-3_CUX2
AR,DSCAML1,0.05068107,0.05068107,1.6660856038647352e-07,6.778302688204754,6.778302688204754,L5-6_THEMIS,AR,L2-3_CUX2
AR,SLC1A3,0.04941569,0.04941569,8.834978523554706e-19,18.053794501857617,18.053794501857617,L5-6_THEMIS,AR,L2-3_CUX2
AR,TBR1,-0.04839185,0.04839185,5.5295633675738065e-09,8.257309160655502,8.257309160655502,L5-6_THEMIS,AR,L2-3_CUX2
AR,ARNT2,0.042357855,0.042357855,0.00013989062005433388,3.85421140484494,3.85421140484494,L5-6_THEMIS,AR,L2-3_CUX2
AR,MTUS2,0.042123087,0.042123087,1.962068324612209e-05,4.707285873365139,4.707285873365139,L5-6_THEMIS,AR,L2-3_CUX2
AR,PTPRU,0.040680967,0.040680967,2.4104097497486646e-09,8.61790912467461,8.61790912467461,L5-6_THEMIS,AR,L2-3_CUX2
AR,TMSB15A,-0.040678,0.040678,1.716045845241749e-07,6.765471113882679,6.765471113882679,L5-6_THEMIS,AR,L2-3_CUX2
AR,LINGO2,-0.15634046,0.15634046,9.90761508356392e-07,6.004030874344115,6.004030874344115,L5-6_TLE4,AR,L2-3_CUX2
AR,MTUS2,0.13184106,0.13184106,8.638123588114544e-08,7.0635805866682135,7.0635805866682135,L5-6_TLE4,AR,L2-3_CUX2
AR,PID1,0.117096595,0.117096595,9.764949270330685e-11,10.010330008563805,10.010330008563805,L5-6_TLE4,AR,L2-3_CUX2
AR,GALNT14,-0.10695157,0.10695157,5.5994892073595025e-08,7.251851588090741,7.251851588090741,L5-6_TLE4,AR,L2-3_CUX2
AR,ASIC2,0.08536511,0.08536511,7.930931048571408e-07,6.1006758258574525,6.1006758258574525,L5-6_TLE4,AR,L2-3_CUX2
AR,EPHA6,0.07986327,0.07986327,6.207692559597716e-09,8.207069799961289,8.207069799961289,L5-6_TLE4,AR,L2-3_CUX2
AR,NDST3,0.07603046,0.07603046,1.5677144422139685e-07,6.804733040800031,6.804733040800031,L5-6_TLE4,AR,L2-3_CUX2
AR,MICAL2,0.073458806,0.073458806,3.057975456887594e-05,4.514566004529016,4.514566004529016,L5-6_TLE4,AR,L2-3_CUX2
AR,DSCAML1,-0.072578266,0.072578266,1.218285130432268e-09,8.914251056463883,8.914251056463883,L5-6_TLE4,AR,L2-3_CUX2
AR,PTCHD4,-0.0717327,0.0717327,2.7836400861572258e-08,7.555386918019985,7.555386918019985,L5-6_TLE4,AR,L2-3_CUX2
AR,KIRREL3,0.07123092,0.07123092,5.130578173251398e-06,5.289833690774374,5.289833690774374,L5-6_TLE4,AR,L2-3_CUX2
AR,CNKSR3,0.06917976,0.06917976,6.10093998445008e-11,10.214603247184364,10.214603247184364,L5-6_TLE4,AR,L2-3_CUX2
AR,TCERG1L,0.06344958,0.06344958,2.784639303146553e-06,5.555231051405181,5.555231051405181,L5-6_TLE4,AR,L2-3_CUX2
AR,FSTL4,0.053626552,0.053626552,6.899798220182381e-05,4.161163609718209,4.161163609718209,L5-6_TLE4,AR,L2-3_CUX2
AR,MSI2,-0.0528047,0.0528047,6.322535449683699e-09,8.199108726940638,8.199108726940638,L5-6_TLE4,AR,L2-3_CUX2
AR,UNC13C,0.051290747,0.051290747,1.9356194707296726e-05,4.713180017898439,4.713180017898439,L5-6_TLE4,AR,L2-3_CUX2
AR,ARNT2,0.048688035,0.048688035,6.615155591708398e-07,6.1794599365368414,6.1794599365368414,L5-6_TLE4,AR,L2-3_CUX2
